date,content
2019-10-30 21:02:21,Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS peop… https://t.co/dfnsaObNH6
2019-10-30 21:02:03,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:00:18,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 21:00:00,Witness the extraordinary true story of an American hero. Cynthia Erivo stars in #HarrietMovie this weekend:… https://t.co/9QMCepOQCW
2019-10-30 20:59:52,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 20:57:19,RT @patrickterril: I don’t know what #cynthiaerivo did to some of y’all. But I know I’m going to see #HarrietMovie. I’m just gonna.
2019-10-30 20:51:40,"RT @angelique814: Last night, @CynthiaEriVo blew the roof off the Orpheum with a live performance of “Stand Up” as the end credits rolled o…"
2019-10-30 20:48:11,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 20:47:44,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 20:42:10,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 20:42:00,"RT @GameTight14: @cydney432 @TheRoot @HarrietFilm @CynthiaEriVo @leslieodomjr I don't expect any truth,depth,insight, or creatively to come…"
2019-10-30 20:40:47,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…"
2019-10-30 20:39:23,"Pleasing that room we meet in - in Walthamstow’s William Morris community centre - has quote from anti-slavery, Und… https://t.co/h1KU2om7Hb"
2019-10-30 20:31:39,"@cydney432 @TheRoot @HarrietFilm @CynthiaEriVo @leslieodomjr I don't expect any truth,depth,insight, or creatively… https://t.co/n6ZtNK8sGc"
2019-10-30 20:30:59,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 20:30:02,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 20:30:00,"MOVIE PASS PKG: Tony Award winner Cynthia Erivo stars as Harriet Tubman in #Harriet, the first big-screen biopic ab… https://t.co/1DPidWgTnG"
2019-10-30 20:29:03,Maybe bc these films are made as a award/money grabs &amp; are disrespectful to the legacies of people they exploit.… https://t.co/NlxiMPGgu2
2019-10-30 20:28:10,@jondannyoc @IAMQUEENLATIFAH I might be cool on the Entire American Film Industry for a minute! Since… https://t.co/4amdm5Bq8Q
2019-10-30 20:27:58,"RT @angelique814: Last night, @CynthiaEriVo blew the roof off the Orpheum with a live performance of “Stand Up” as the end credits rolled o…"
2019-10-30 20:24:51,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 20:24:17,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 20:21:34,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 20:18:06,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 20:07:00,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 20:01:16,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:59:11,"RT @angelique814: Last night, @CynthiaEriVo blew the roof off the Orpheum with a live performance of “Stand Up” as the end credits rolled o…"
2019-10-30 19:58:22,This isn't just disrespectful to both black men and Harriet Tubman. She was one of the most hard core woman in hist… https://t.co/xturYaMcnZ
2019-10-30 19:56:59,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 19:55:41,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 19:54:20,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:52:32,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:51:56,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:47:24,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 19:40:15,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
