date,content
2019-10-30 12:40:52,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:39:10,Who Knew that Jimmy Hoffa was a punctual man! Old Boys having fun #Jimmyhoffa #alpacino #irishman #TheIrishman… https://t.co/1RE5rvq5uW
2019-10-30 12:38:52,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:36:56,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:36:49,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:33:58,"Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:30:18,Read the #Book before its #ScreenAdaptation for #MartinScorsese's #THEIRISHMAN starring #RobertdeDeniro+#AlPacino+… https://t.co/OGBWuElmXy
2019-10-30 12:26:48,Off to see all 209 minutes of THE IRISHMAN. #TheIrishman https://t.co/WRuyZK0VmU
2019-10-30 12:19:01,"Movie review: Martin Scorsese’s ‘The Irishman,’ starring Joe Pesci as Scranton-area crime boss Russell Bufalino, is… https://t.co/EQFsnKeBWL"
2019-10-30 12:05:44,@PaulEalyMooney Hollywood did it again. #TheIrishman starring a bunch of Italians
2019-10-30 12:03:54,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…"
2019-10-30 12:01:26,"Planning to watch #TheIrishman? Read the review here.  
@NetflixIndia 
https://t.co/uH3FhPcKHd"
2019-10-30 11:52:26,"RT @CriterionDaily: #TheIrishman “had to be contemplative ... an intimate epic,” Martin Scorsese tells Spike Lee. He showed DP Rodrigo Prie…"
2019-10-30 11:50:48,"RT @TheWhiskyWire: If you registered for our latest @WalshWhiskey @TweetTastings keep your eyes peeled later this week, as we'll be selecti…"
2019-10-30 11:40:26,"If you registered for our latest @WalshWhiskey @TweetTastings keep your eyes peeled later this week, as we'll be se… https://t.co/gtDB4yVbQn"
